Fp1 Fpz Fp2 F3 Fz F4 C3 Cz C4 P3 Pz P4 O1 Oz O2
-20,721 -18,079 -19,855 -4,257 11,141 0,686 -3,717 -4,129 -1,372 -1,395 3,807 -0,699 -0,866 4,911 3,352
-21,910 -19,955 -18,173 -6,642 1,543 -11,667 -10,983 -8,601 -4,630 -5,756 0,000 -3,842 -2,946 2,631 0,882
-14,267 -8,869 -16,827 -2,895 2,914 -4,289 -15,376 -8,601 -6,002 -8,373 -2,595 -4,890 -4,852 0,702 -1,058
-16,645 -6,993 -13,966 -6,642 8,570 -2,231 -16,390 -10,149 -3,944 -10,292 -3,807 -4,541 -6,585 -1,403 -2,470
-20,891 -7,504 -17,668 -11,751 -1,543 -5,319 -17,573 -11,526 -4,287 -11,513 -5,710 -4,541 -7,971 -2,982 -4,234
-19,362 -3,752 -6,226 -11,240 7,370 -2,745 -13,349 -10,494 -3,087 -10,640 -5,018 -4,890 -7,971 -3,859 -5,469
-19,702 -8,698 -6,562 -12,091 0,171 -3,088 -13,011 -9,977 -2,744 -9,070 -4,672 -4,366 -5,892 -3,332 -5,645
-7,643 -3,582 -7,067 0,851 4,114 4,976 -9,969 -4,817 1,543 -4,186 -0,865 0,000 -0,866 0,351 -2,999
-6,454 -6,311 -7,067 3,406 8,741 2,402 -6,928 -4,129 7,374 -1,919 3,288 2,445 1,906 2,806 0,706
-13,588 -9,892 -16,322 -2,384 -4,456 -1,716 -9,800 -7,225 3,258 -2,268 1,038 0,175 0,347 1,228 -1,411
-15,456 -6,993 -13,630 -5,790 4,456 4,461 -9,124 -8,085 0,000 -1,919 0,692 -1,747 -1,560 -1,228 -4,234
-16,815 -11,939 -21,875 -16,349 -4,285 4,633 -11,659 -12,042 -7,546 -2,965 -2,249 -5,764 -3,119 -3,508 -7,585
-6,284 -8,528 -26,081 -14,646 -4,971 -3,432 -11,321 -11,870 -8,746 -1,919 -2,769 -6,113 -2,079 -2,982 -8,115
-6,114 -15,691 -26,586 -14,646 -3,771 -24,364 -9,800 -13,246 -8,232 -1,395 -1,903 -6,288 0,000 -1,403 -6,527
-8,662 -21,831 -30,456 -11,069 -13,541 -29,511 -9,293 -12,042 -9,775 0,523 -1,384 -4,890 2,599 1,579 -3,881
-8,662 -15,521 -19,519 -4,428 0,343 -15,785 -4,731 -9,633 -5,316 1,919 1,384 -3,668 2,946 2,806 -1,411
-17,324 -17,226 -21,370 -7,834 -5,999 -10,123 -7,266 -13,074 -7,889 -1,047 -1,211 -6,288 -1,040 -0,351 -3,175
-15,966 -10,063 -18,846 -8,174 -5,485 -7,549 -9,631 -15,310 -13,548 -4,361 -5,191 -10,130 -5,892 -4,385 -6,880
-15,456 -9,210 -13,293 -14,646 -4,285 -11,839 -10,814 -19,267 -17,493 -7,675 -8,479 -12,924 -9,184 -7,542 -9,702
-11,719 -10,063 -20,360 -16,689 -16,797 -12,182 -14,362 -21,331 -19,722 -9,943 -12,112 -12,750 -10,051 -8,770 -11,290
-6,624 -6,993 -20,192 -8,174 -5,142 -5,491 -10,645 -18,751 -13,205 -9,943 -10,555 -10,305 -8,491 -8,068 -9,526
-20,891 -16,203 -26,923 -5,960 -9,084 -5,662 -10,476 -18,235 -10,976 -12,036 -11,074 -10,829 -9,877 -9,121 -10,055
-28,194 -14,838 -20,865 3,236 -1,028 -1,716 -7,942 -13,246 -7,889 -12,559 -10,555 -10,829 -12,823 -10,874 -11,819
-24,458 -13,644 -11,442 4,257 9,427 -4,804 -6,421 -10,149 -6,002 -12,734 -9,690 -11,353 -14,383 -11,751 -13,760
-9,002 -6,311 -11,610 3,065 3,942 -6,177 -8,617 -7,225 -6,517 -10,640 -9,690 -10,479 -11,610 -9,997 -14,289
5,435 1,364 -5,553 3,917 16,112 -3,775 -7,097 -4,817 -5,145 -8,722 -7,440 -10,130 -8,838 -8,068 -12,878
3,057 -5,458 -13,461 -5,620 7,370 -6,177 -8,955 -6,537 -9,604 -8,547 -7,786 -10,829 -7,798 -7,717 -13,760
7,813 2,729 -6,731 -3,406 10,798 4,461 -7,942 -4,473 -8,746 -7,501 -6,748 -9,257 -6,585 -7,191 -14,818
6,624 6,311 10,601 -1,873 17,826 11,667 -7,097 -6,365 -6,174 -10,292 -7,613 -10,829 -9,358 -9,997 -16,935
2,887 6,140 13,798 2,384 9,770 14,413 -10,983 -8,429 -6,860 -14,303 -12,458 -13,274 -14,556 -14,733 -21,522
0,510 7,504 16,490 9,537 21,939 15,270 -9,631 -7,053 -0,343 -15,176 -13,150 -12,924 -17,156 -16,662 -23,109
-6,454 -0,682 -1,683 5,790 13,198 11,839 -11,997 -9,633 0,514 -17,443 -15,573 -13,972 -19,582 -18,943 -25,050
-7,473 0,171 -15,649 8,685 15,255 21,104 -9,800 -5,161 3,087 -14,303 -13,323 -9,082 -16,809 -16,136 -22,933
-20,212 -7,675 -26,923 3,236 20,740 20,075 -5,407 -0,344 8,575 -9,768 -6,229 -3,318 -11,784 -11,050 -16,229
-29,383 -11,768 -34,831 -1,873 9,599 9,780 -6,590 1,892 5,145 -7,326 -3,461 -2,794 -9,011 -8,594 -13,407
-23,269 -6,481 -16,995 1,873 18,340 0,000 -3,548 3,096 1,200 -5,582 -1,384 -5,414 -8,318 -8,068 -12,878
-12,569 -5,969 -4,375 2,384 10,970 -8,579 -4,731 -1,032 -6,002 -6,628 -3,807 -10,305 -10,224 -9,647 -14,642
2,208 2,729 9,423 6,131 12,512 -6,520 -6,590 -4,129 -9,432 -8,373 -7,267 -13,099 -13,517 -12,278 -16,759
-0,340 -0,853 12,620 -1,362 13,198 -5,491 -9,124 -9,461 -10,118 -12,210 -10,555 -15,195 -18,369 -15,610 -18,523
-7,303 -4,946 -3,702 -11,410 -1,714 -0,515 -14,193 -14,278 -13,034 -16,746 -15,400 -17,116 -22,701 -18,416 -20,992
-9,681 -3,752 -9,591 -16,008 5,142 6,177 -15,207 -16,686 -11,490 -20,409 -17,130 -17,815 -25,300 -20,521 -21,874
-18,004 -12,109 -20,192 -22,650 -5,828 -0,343 -20,445 -20,815 -12,005 -24,072 -20,764 -19,212 -25,993 -22,100 -23,815
-17,834 -12,109 -23,221 -15,668 -5,485 -2,917 -20,445 -19,267 -9,432 -22,851 -21,456 -17,640 -23,914 -21,398 -23,815
-24,967 -24,219 -28,942 -15,157 -4,456 -7,378 -19,262 -21,847 -8,575 -24,246 -22,840 -20,260 -24,780 -23,678 -25,050
-27,685 -27,801 -34,999 -12,602 -16,112 -5,662 -20,445 -22,707 -12,691 -24,944 -26,647 -22,705 -26,340 -26,485 -28,578
-20,212 -17,397 -18,173 -6,812 -3,599 -0,343 -16,221 -20,643 -10,461 -24,421 -25,955 -22,705 -27,899 -28,063 -28,578
-17,834 -13,644 -10,601 -11,240 -8,913 -5,662 -16,728 -22,363 -12,005 -26,165 -27,685 -24,976 -30,845 -29,992 -29,107
-7,643 -1,706 -5,048 -8,856 -4,285 -10,466 -15,714 -20,987 -13,720 -25,642 -28,377 -26,198 -31,365 -30,343 -29,284
-5,265 -1,535 -5,553 -12,602 1,200 -11,667 -15,376 -21,503 -14,920 -25,642 -27,339 -26,373 -29,806 -28,414 -27,696
-6,284 -3,241 -16,322 -12,091 -7,884 -1,716 -17,911 -19,783 -15,263 -24,944 -26,301 -23,578 -27,726 -25,783 -25,932
-13,418 -5,799 -14,134 -6,131 4,628 5,147 -14,024 -13,934 -7,374 -22,153 -20,937 -17,989 -24,260 -22,801 -24,344
-29,383 -19,614 -18,004 -10,729 -0,857 1,716 -13,687 -10,666 -1,715 -21,106 -17,649 -15,719 -21,314 -20,697 -24,168
-27,345 -15,862 -13,461 -9,537 3,771 8,922 -13,349 -5,849 1,372 -19,013 -14,708 -14,671 -18,369 -17,715 -23,109
-20,721 -12,621 -5,889 -12,432 8,227 8,064 -14,531 -5,505 1,200 -18,490 -11,939 -15,020 -15,076 -14,733 -20,110
-13,758 -9,381 -8,413 -16,689 -3,771 3,432 -21,290 -9,289 -5,659 -20,060 -13,843 -17,989 -14,036 -13,681 -19,228
-8,322 -7,675 -5,048 -19,414 2,057 -2,917 -25,176 -13,418 -8,575 -21,978 -14,881 -19,387 -13,343 -12,628 -17,641
-11,719 -15,862 -15,985 -26,396 -10,456 -15,614 -31,259 -19,955 -13,548 -24,595 -16,957 -20,260 -13,517 -11,576 -15,877
-9,681 -10,404 -15,144 -20,947 -9,256 -13,383 -32,273 -19,955 -14,406 -23,548 -16,784 -18,339 -12,303 -9,647 -13,583
-16,305 -11,939 -7,740 -19,584 -4,628 -11,496 -29,401 -20,299 -12,519 -21,804 -14,881 -16,941 -10,744 -8,244 -11,466
-23,948 -16,203 -11,947 -16,860 -14,055 -10,638 -26,190 -17,719 -12,691 -17,443 -13,496 -14,322 -6,412 -5,086 -9,702
-29,044 -20,637 -9,759 -12,602 -1,543 -2,574 -17,911 -12,386 -7,203 -12,036 -8,306 -9,606 0,000 0,351 -4,587
-32,271 -26,095 -16,995 -16,178 -7,713 2,574 -16,052 -12,214 -7,717 -10,466 -7,267 -8,733 3,119 2,105 -1,411
-23,269 -16,373 -13,798 -13,454 -4,114 9,608 -14,193 -12,042 -9,947 -10,815 -8,998 -10,829 1,733 -0,702 -2,999
-23,439 -17,567 -14,639 -17,371 -2,057 -1,029 -15,038 -18,063 -14,749 -15,001 -14,535 -18,164 -3,466 -7,367 -9,350
-23,778 -18,932 -27,259 -19,925 -15,083 -10,981 -19,600 -23,051 -20,065 -18,664 -22,321 -22,880 -8,838 -13,155 -16,406
-16,985 -13,474 -25,576 -18,733 -4,456 -11,839 -17,235 -23,051 -14,577 -19,188 -24,224 -23,404 -12,303 -15,961 -18,876
-17,154 -16,885 -31,634 -20,436 -9,084 -14,584 -17,066 -23,051 -13,034 -19,013 -25,263 -24,801 -14,036 -17,189 -20,287
-13,758 -11,768 -27,259 -10,559 -0,514 -5,319 -13,011 -15,654 -8,918 -15,176 -22,667 -22,006 -12,650 -15,961 -19,758
-6,964 -11,768 -11,610 4,428 2,914 -1,887 -0,845 -6,881 -5,831 -7,326 -9,517 -9,431 -11,957 -11,401 -14,642
-16,475 -20,978 -23,221 -2,895 -12,684 -14,241 -4,393 -13,246 -11,662 -10,117 -12,285 -12,924 -14,210 -13,681 -17,111
-9,851 -9,039 -21,706 8,856 -5,828 -15,614 -3,210 -12,558 -16,121 -9,768 -12,458 -13,798 -14,903 -14,207 -17,993
-17,494 -13,986 -23,557 4,598 -11,655 -26,766 -4,562 -16,170 -20,408 -11,338 -14,016 -14,846 -15,943 -15,259 -18,523
-21,570 -17,567 -23,894 -5,279 -20,740 -32,085 -5,576 -16,858 -18,522 -10,640 -14,189 -12,750 -15,076 -14,558 -17,464
-19,023 -16,203 -17,668 -8,685 -14,398 -28,139 -5,069 -16,858 -15,435 -10,117 -12,804 -10,479 -15,076 -13,856 -15,524
-29,044 -32,747 -32,307 -20,606 -30,681 -32,257 -9,969 -22,879 -18,693 -12,908 -15,227 -12,575 -17,502 -15,610 -16,582
-20,042 -23,878 -31,634 -10,388 -20,225 -16,300 -7,435 -19,095 -18,865 -10,117 -14,362 -11,702 -15,423 -13,856 -15,877
-17,494 -23,878 -29,447 -6,642 -18,854 -15,442 -5,069 -18,063 -18,865 -8,722 -13,323 -12,226 -12,997 -12,453 -14,818
-12,229 -23,196 -27,091 -2,384 -21,254 -20,589 -5,069 -16,858 -19,208 -7,501 -12,977 -13,274 -10,917 -12,628 -16,406
-7,813 -16,885 -18,846 2,044 -11,484 -27,967 -3,210 -15,310 -19,379 -6,628 -12,112 -13,623 -10,224 -13,330 -18,170
-20,382 -27,971 -26,081 -12,772 -29,310 -44,610 -7,266 -22,191 -25,210 -10,815 -16,092 -16,417 -13,170 -15,785 -20,640
-16,985 -19,443 -18,846 -13,113 -26,053 -38,777 -9,462 -24,600 -26,410 -15,176 -19,899 -19,212 -16,982 -18,592 -22,933
-24,118 -25,413 -23,221 -21,458 -33,595 -42,723 -16,221 -31,308 -29,326 -21,804 -26,128 -23,753 -21,661 -22,450 -26,990
-29,214 -27,630 -32,644 -24,012 -40,108 -39,291 -20,276 -32,513 -30,869 -24,246 -29,069 -23,928 -23,567 -23,152 -29,107
-26,496 -23,196 -29,447 -14,986 -25,196 -24,021 -16,390 -26,664 -23,838 -21,106 -25,090 -19,736 -21,141 -20,346 -26,637
-32,780 -36,840 -39,543 -17,541 -33,081 -22,648 -15,207 -25,288 -19,722 -18,839 -21,975 -18,513 -18,022 -17,715 -24,168
-23,609 -28,994 -35,504 -9,877 -20,397 -14,927 -11,321 -18,063 -13,720 -13,955 -15,573 -13,798 -13,690 -13,505 -20,992
-26,666 -32,917 -37,019 -14,135 -23,311 -22,648 -12,842 -17,719 -13,548 -12,734 -11,939 -10,829 -11,264 -10,524 -18,170
-21,910 -28,142 -35,336 -13,624 -29,995 -27,453 -14,700 -16,514 -15,778 -9,943 -8,306 -7,161 -7,971 -6,139 -13,054
-8,662 -16,544 -20,360 -8,515 -19,026 -26,423 -11,659 -13,074 -15,778 -6,628 -3,807 -3,318 -6,065 -3,157 -8,644
-16,135 -28,142 -20,024 -17,711 -29,653 -32,085 -12,335 -14,794 -15,435 -7,501 -3,980 -3,318 -7,451 -4,209 -8,468
-19,702 -20,637 -10,937 -10,559 -16,969 -24,536 -7,097 -9,805 -12,005 -5,059 -2,769 -2,445 -7,971 -4,911 -9,350
-31,422 -25,583 -17,331 -13,794 -17,826 -29,683 -4,731 -10,666 -11,319 -5,756 -3,807 -4,366 -11,264 -7,542 -11,819
-29,723 -23,196 -25,913 -10,559 -21,425 -25,908 -3,886 -9,461 -10,118 -4,884 -4,672 -4,192 -12,477 -8,244 -13,936
-15,966 -11,427 -18,678 -0,341 -6,856 -12,525 0,676 -4,989 -3,944 -1,570 -1,211 -0,873 -9,531 -5,262 -11,290
-18,513 -23,196 -25,072 -9,537 -21,597 -24,021 -3,886 -11,698 -9,775 -4,710 -4,153 -5,240 -10,051 -5,613 -10,584
-8,832 -16,373 -18,341 -5,960 -17,312 -24,193 -5,407 -12,558 -14,749 -5,059 -6,402 -7,161 -9,358 -5,788 -10,584
-12,738 -24,560 -20,697 -12,943 -23,311 -31,399 -7,773 -16,686 -19,379 -6,628 -9,344 -10,479 -9,358 -7,191 -12,348
-19,023 -31,041 -29,110 -16,519 -31,024 -32,600 -10,138 -19,267 -23,838 -8,547 -12,804 -13,623 -10,571 -9,647 -14,818
-23,269 -27,971 -31,466 -10,729 -19,540 -25,737 -8,617 -16,170 -23,323 -9,245 -14,016 -14,496 -12,997 -12,278 -17,817
-36,687 -36,158 -41,730 -10,048 -26,224 -29,168 -6,759 -13,074 -19,208 -6,628 -12,804 -12,400 -11,437 -11,050 -18,346
-28,704 -21,661 -31,298 3,406 -9,256 -17,673 1,690 -3,785 -7,031 -0,174 -5,710 -5,240 -6,065 -6,490 -13,231
-22,250 -23,366 -25,913 -1,362 -10,113 -19,388 3,210 -5,505 -4,630 -0,698 -4,672 -4,890 -5,545 -6,139 -11,466
-9,851 -21,149 -20,360 -4,598 -18,511 -23,335 0,338 -8,257 -11,147 -2,268 -6,402 -5,938 -5,372 -5,613 -10,937
1,698 -12,109 -8,750 -4,598 -11,998 -24,536 -2,028 -10,149 -15,092 -5,059 -7,613 -8,034 -6,932 -6,665 -10,761
-7,643 -23,025 -18,173 -19,755 -30,167 -39,291 -11,659 -19,611 -23,666 -13,082 -14,708 -13,099 -12,997 -10,524 -14,113
-5,095 -15,691 -18,678 -14,475 -23,311 -35,517 -14,869 -19,611 -23,152 -16,222 -17,303 -12,575 -16,636 -12,278 -14,818
-16,475 -23,025 -23,052 -15,497 -25,882 -33,973 -17,911 -22,363 -20,751 -19,711 -19,726 -15,020 -20,795 -15,785 -17,993
-25,307 -26,607 -26,754 -14,986 -31,538 -27,281 -19,769 -23,051 -19,894 -21,281 -21,975 -18,513 -22,354 -18,767 -23,109
-22,250 -19,784 -18,173 -9,707 -19,197 -14,069 -17,066 -19,439 -16,807 -19,711 -21,283 -19,212 -21,314 -19,644 -25,932
-29,893 -27,118 -22,043 -12,602 -26,910 -12,010 -15,883 -17,719 -15,092 -18,664 -20,937 -18,688 -20,448 -20,346 -28,049
-24,458 -17,056 -18,173 2,044 -11,313 -2,231 -8,279 -8,085 -6,002 -12,908 -14,881 -12,400 -16,982 -17,715 -26,637
-28,364 -24,219 -27,259 0,851 -11,998 -12,354 -5,407 -7,569 -7,889 -10,640 -12,631 -12,226 -15,249 -16,312 -24,697
-25,817 -26,607 -35,336 -2,384 -17,312 -19,388 -3,886 -7,397 -11,833 -8,722 -12,631 -12,400 -13,690 -14,558 -22,051
-13,418 -18,932 -25,913 -1,703 -6,685 -19,045 -1,014 -6,537 -12,348 -6,628 -11,766 -12,051 -11,610 -12,804 -19,758
-13,418 -28,824 -26,923 -15,497 -21,254 -30,884 -4,562 -13,418 -18,693 -8,896 -14,881 -15,719 -11,957 -14,032 -20,992
-4,416 -17,908 -17,163 -9,877 -13,541 -24,879 -3,717 -11,870 -19,379 -7,326 -14,708 -15,020 -10,744 -13,681 -21,345
-14,437 -20,808 -15,481 -5,790 -14,055 -21,619 -3,379 -11,354 -17,150 -6,803 -13,496 -13,798 -9,531 -12,979 -20,992
-24,628 -20,126 -16,827 3,917 -16,455 -20,418 -1,690 -7,053 -10,804 -3,838 -10,728 -9,257 -6,238 -9,647 -18,170
-22,929 -9,892 -7,572 11,751 -3,085 -16,300 4,055 -0,860 -1,029 1,221 -4,153 -3,842 -1,213 -3,683 -11,819
-25,477 -17,567 -12,620 -1,533 -17,312 -22,134 1,352 -5,849 -7,889 -0,349 -4,153 -6,637 -0,520 -1,929 -8,115
-4,926 -7,504 -8,413 0,681 -10,627 -13,383 2,028 -3,268 -13,891 1,047 -3,288 -4,890 -0,520 -0,175 -4,410
2,208 -10,916 -12,788 -6,131 -10,627 -11,496 3,717 -2,236 -14,577 2,442 -1,038 -2,271 0,000 1,579 -0,529
0,340 -12,962 -21,033 -9,366 -14,055 -12,354 3,210 -2,236 -13,548 1,919 -0,692 -0,699 -1,213 0,702 0,176
-1,019 -6,993 -19,687 -0,681 -2,571 -13,212 3,886 -1,204 -10,118 1,570 -0,865 -0,349 -2,426 -1,403 -2,293
-14,097 -17,056 -23,052 -2,895 -13,027 -22,648 2,197 -3,613 -10,290 1,744 -2,595 -1,747 -1,386 -1,579 -5,292
-12,229 -12,621 -8,245 5,960 -1,885 -14,756 4,562 -0,172 -6,688 3,663 -1,557 -1,223 0,866 -0,175 -5,821
-22,250 -20,808 -3,870 -0,851 -5,313 -17,673 -0,169 -4,645 -4,459 -1,047 -5,364 -4,017 -1,040 -1,929 -7,409
-26,666 -23,878 -6,899 -6,471 -16,112 -20,761 -7,266 -9,805 -5,316 -6,628 -11,074 -7,335 -5,719 -5,086 -9,879
-18,004 -17,056 -5,048 -4,257 -10,970 -18,016 -7,604 -10,838 -9,604 -7,675 -12,285 -9,082 -7,798 -6,314 -9,879
-19,193 -24,560 -18,173 -16,519 -27,767 -27,967 -11,828 -17,030 -18,522 -9,943 -14,362 -11,876 -8,491 -6,840 -10,055
-5,095 -11,768 -16,658 -13,794 -22,282 -27,281 -12,504 -15,482 -20,580 -7,849 -12,631 -9,955 -3,639 -3,508 -8,115
-3,567 -13,986 -20,024 -19,414 -25,710 -30,369 -14,193 -17,719 -22,466 -6,628 -11,593 -10,654 1,560 -0,526 -7,409
-6,114 -17,397 -25,408 -20,266 -31,367 -26,766 -14,362 -17,891 -25,038 -4,710 -11,420 -11,003 5,892 1,929 -7,056
-8,832 -15,521 -18,678 -14,305 -19,368 -16,986 -10,138 -15,138 -22,123 -2,965 -9,344 -9,082 7,971 3,508 -5,469
-23,099 -27,289 -24,567 -20,606 -31,881 -21,790 -12,673 -19,267 -20,923 -5,582 -11,766 -10,305 5,892 1,929 -6,703
-12,908 -14,156 -12,957 -8,685 -21,425 -12,354 -9,631 -15,654 -16,292 -3,489 -10,901 -8,733 6,238 2,280 -7,056
-5,265 -9,210 0,673 -6,301 -20,054 -14,927 -7,604 -16,858 -19,894 -3,140 -11,074 -11,003 6,065 1,929 -6,880
8,492 2,558 16,322 -1,703 -19,883 -12,525 -6,421 -15,138 -23,323 -2,791 -11,766 -11,702 5,719 1,754 -6,527
25,647 20,978 33,990 8,515 -2,400 0,515 -2,366 -10,149 -16,978 -2,442 -10,728 -10,305 4,506 0,526 -5,292
29,044 23,878 34,663 5,450 -9,427 1,029 -4,900 -12,730 -14,234 -6,105 -14,189 -13,972 -0,173 -4,209 -7,762
52,143 52,360 56,201 18,563 5,999 16,300 -3,717 -9,289 -13,034 -6,280 -14,189 -13,798 -1,386 -5,086 -8,644
72,524 71,974 81,441 23,161 12,855 23,849 -3,548 -8,429 -12,691 -5,931 -12,631 -11,353 0,866 -2,105 -5,821
100,379 95,340 108,868 34,571 18,169 31,399 -0,845 -4,301 -9,261 -2,442 -8,652 -5,938 5,545 2,806 -0,529
129,762 121,947 142,690 53,815 40,451 44,439 6,928 2,580 -4,459 1,919 -2,942 -2,620 8,838 5,437 2,470
138,085 127,916 157,329 57,050 38,051 47,012 7,435 0,860 -6,860 0,000 -3,115 -5,414 5,892 2,105 -0,353
156,598 150,089 180,382 70,845 53,992 61,082 8,111 1,892 -5,316 -2,965 -5,018 -7,335 -0,520 -3,683 -5,469
155,239 149,577 188,290 68,290 53,992 60,739 3,886 -3,785 -6,002 -8,198 -9,517 -11,003 -7,278 -9,296 -11,290
150,314 143,778 184,925 64,884 47,307 60,567 0,000 -6,365 -4,287 -8,198 -10,901 -9,606 -7,278 -8,419 -11,819
149,974 141,220 186,607 67,098 56,734 62,798 1,859 -3,785 3,087 -4,361 -6,921 -4,366 -2,599 -3,332 -6,703
130,951 121,777 171,127 52,623 40,108 50,959 -1,690 -7,913 4,630 -5,582 -7,440 -3,493 -1,213 -1,929 -4,410
122,459 122,800 160,863 50,749 42,508 52,846 -0,169 -3,096 9,604 -2,616 -5,883 -1,048 1,906 0,000 -3,175
105,474 109,326 137,978 35,252 33,252 47,870 -1,014 -2,752 10,804 -3,489 -6,748 -3,668 1,386 -2,105 -5,292
96,982 101,822 117,450 23,331 21,254 46,155 -4,562 -3,268 8,918 -7,501 -11,074 -7,859 -2,946 -7,016 -10,408
95,793 103,698 118,796 23,501 27,767 51,130 -4,393 -0,516 6,517 -10,815 -12,977 -8,034 -7,451 -10,524 -14,113
77,280 84,425 107,859 13,454 13,712 44,954 -7,097 -2,236 0,343 -15,524 -15,746 -9,781 -12,650 -14,207 -16,759
69,467 75,385 101,128 16,178 19,197 48,385 -4,900 2,580 1,200 -15,176 -14,881 -8,558 -14,556 -14,909 -17,288
49,595 51,678 87,330 6,982 12,170 36,546 -6,083 0,344 -0,857 -17,269 -15,400 -11,353 -17,502 -17,715 -18,523
31,252 36,158 75,383 -1,362 -0,686 24,879 -12,504 -4,645 -6,174 -22,327 -20,245 -17,640 -22,181 -23,152 -24,521
20,042 32,917 72,859 -1,873 3,599 21,447 -17,573 -7,225 -5,488 -25,642 -23,705 -22,006 -24,087 -26,485 -29,284
4,926 17,567 55,023 -14,475 -12,855 10,981 -26,190 -15,138 -9,089 -29,654 -29,242 -26,722 -25,300 -29,115 -32,635
9,342 20,637 50,985 -15,327 -7,713 15,099 -27,711 -15,826 -8,575 -30,351 -30,454 -26,198 -26,167 -29,642 -32,635
-1,019 6,140 39,038 -30,654 -17,654 4,118 -32,442 -22,707 -15,435 -35,061 -34,087 -29,691 -31,885 -34,026 -35,281
-11,550 -4,946 24,399 -41,723 -32,566 -1,029 -36,835 -25,976 -22,980 -36,805 -36,510 -30,215 -34,831 -35,254 -37,751
-17,324 -8,187 22,043 -44,278 -27,596 2,402 -34,301 -23,223 -21,951 -33,840 -32,357 -25,500 -31,539 -30,168 -33,870
-35,158 -27,289 7,235 -57,561 -44,222 -12,354 -37,511 -26,492 -23,666 -33,317 -30,973 -23,753 -26,686 -24,380 -28,754
-38,725 -29,165 3,702 -49,898 -37,880 -14,241 -35,315 -22,191 -20,065 -28,432 -26,820 -20,260 -18,369 -16,487 -21,874
-50,444 -42,809 -10,096 -44,959 -38,051 -20,761 -31,259 -19,439 -16,978 -22,851 -22,840 -17,291 -9,877 -8,945 -16,229
-56,898 -48,608 -28,942 -40,361 -39,765 -19,217 -26,190 -16,170 -12,691 -17,269 -17,822 -14,147 -3,466 -3,157 -11,466
-54,011 -43,492 -33,990 -37,636 -29,995 -13,040 -22,473 -14,106 -12,519 -13,955 -14,362 -14,671 -0,347 -1,228 -10,408
-62,673 -52,019 -43,918 -51,260 -45,422 -20,075 -25,345 -18,407 -16,464 -14,478 -15,227 -16,941 -0,520 -1,754 -12,172
-58,597 -43,833 -39,711 -52,452 -39,080 -12,010 -23,656 -13,590 -9,432 -11,861 -11,593 -12,226 1,040 0,526 -10,408
-64,032 -49,461 -37,019 -61,989 -44,222 -20,246 -26,697 -15,826 -10,804 -14,303 -11,247 -12,924 -0,173 -0,175 -8,997
-64,542 -52,190 -31,129 -65,565 -54,506 -28,654 -31,935 -18,235 -18,350 -17,094 -14,881 -16,243 -2,426 -2,631 -10,761
-57,408 -48,267 -20,528 -59,946 -46,964 -29,340 -31,428 -16,170 -19,208 -17,094 -15,573 -17,989 -4,159 -5,437 -13,231
-65,221 -62,082 -29,783 -64,203 -58,962 -37,747 -32,949 -17,547 -20,580 -18,490 -17,130 -20,085 -7,971 -9,647 -17,288
-60,805 -55,430 -28,269 -50,920 -46,279 -25,394 -26,697 -10,149 -15,606 -15,176 -14,016 -16,592 -9,011 -10,173 -18,699
-69,807 -60,718 -33,653 -48,876 -42,679 -17,673 -21,459 -7,053 -10,976 -14,129 -10,728 -12,575 -10,744 -9,822 -17,993
-77,280 -65,152 -43,244 -48,535 -44,393 -13,898 -18,587 -3,957 -5,145 -13,431 -8,479 -8,383 -12,823 -9,296 -16,406
-76,261 -63,105 -43,076 -45,981 -33,081 -15,785 -16,052 -0,688 0,686 -12,385 -5,191 -4,541 -13,863 -7,717 -12,525
-84,414 -75,385 -54,013 -55,347 -45,936 -28,825 -20,783 -4,301 -3,087 -13,606 -5,710 -4,366 -14,556 -7,367 -10,408
-75,072 -66,687 -49,134 -44,448 -35,480 -22,820 -17,911 1,032 -0,857 -8,547 -1,557 0,699 -10,224 -3,157 -6,351
-77,959 -71,122 -47,451 -44,278 -35,994 -26,251 -16,390 -0,172 2,058 -6,628 1,038 1,572 -7,451 -2,105 -5,292
-78,639 -70,780 -50,985 -44,619 -43,022 -23,678 -17,573 -1,720 0,686 -5,756 0,865 1,747 -5,372 -1,929 -6,880
-68,448 -59,183 -46,273 -39,339 -31,367 -9,094 -15,545 0,000 3,601 -4,884 2,942 3,493 -3,119 -0,526 -7,056
-69,807 -63,788 -52,331 -48,706 -41,479 -9,437 -19,938 -5,161 0,857 -8,373 0,692 1,921 -2,773 -0,351 -8,291
-57,068 -48,097 -42,235 -42,064 -29,481 1,544 -18,756 -1,548 3,087 -5,931 2,595 6,637 1,560 3,859 -5,292
-58,087 -47,755 -39,206 -46,151 -28,281 0,858 -19,431 -3,440 4,973 -6,280 3,634 8,558 3,986 6,490 -1,235
-64,372 -52,702 -41,898 -47,003 -33,252 -0,172 -22,642 -5,849 2,229 -8,024 0,865 6,288 5,025 7,016 1,058
-68,958 -55,430 -38,533 -41,723 -22,796 1,201 -19,769 -3,440 6,860 -7,501 0,173 7,161 7,105 8,068 3,175
-83,225 -71,122 -48,629 -48,025 -35,652 -12,182 -20,445 -8,257 5,145 -9,768 -3,288 3,668 6,238 6,139 2,470
-78,978 -63,958 -44,591 -43,086 -31,881 -13,726 -21,628 -9,977 -0,514 -12,036 -6,575 -0,524 2,773 2,105 0,176
