## [iView]
## Converted from:	abcedf
## Date:	00.00.0000 00:00:00
## Version:	IDF Converter 0.0.00
## IDF Version:	0
## Sample Rate:	500
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	4651                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	abcedf                                                                                                                                                                                                                                                          
## Description:	abc                                                                                                                                                                                                                                                             
## [Calibration]
## Calibration Type:	5-point
## Calibration Area:	1920 1200
## Calibration Point 0:	Position(960;600)
## Calibration Point 1:	Position(480;120)
## Calibration Point 2:	Position(1728;300)
## Calibration Point 3:	Position(1440;1080)
## Calibration Point 4:	Position(192;900)
## [Geometry]
## Stimulus Dimension [mm]:	474 297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	abcdefaoe
## Operating System :	0.0
## iView X Version:	0.0.00
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, HEADPOSITION, HEADROTATION, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	H POS X [mm]	H POS Y [mm]	H POS Z [mm]	H ROT X [mm]	H ROT Y [mm]	H ROT Z [mm]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
16302863988	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	307	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302865981	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	294	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302867979	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	369	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302869984	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	303	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302871982	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	293	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302873981	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	302	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302875979	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	290	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302877978	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	307	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302880062	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	476	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302882059	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	452	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302884051	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	440	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302886060	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	453	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302888085	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	473	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302889996	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	362	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302891985	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	320	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302893980	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	298	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302895988	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	313	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302897980	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	293	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302899988	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	313	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302901978	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	370	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302903984	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	309	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302905985	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	304	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302907978	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	314	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302909985	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	304	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302911989	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	327	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302913987	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	294	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302915981	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	292	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302917977	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	299	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302919987	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	302	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302921982	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	302	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302923975	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	299	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302925979	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	292	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302927983	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	306	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302929986	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	336	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302931979	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	306	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302933977	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	304	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302935978	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	358	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302937984	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	294	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302940056	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	372	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302941989	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	335	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302943998	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	432	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302946063	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	486	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302948071	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	484	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302950082	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	521	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302952051	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	448	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302954052	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	476	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302955980	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	326	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302957975	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	307	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302959975	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	297	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302961974	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	358	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302963982	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	299	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302965971	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	294	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302967971	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	310	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302969971	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	295	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302971974	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	297	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302973976	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	311	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302976017	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	348	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302977989	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	333	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302979977	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	297	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302981980	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	303	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302983976	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	294	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302985979	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	291	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302987981	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	313	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302989972	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	296	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302991974	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	298	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
16302993982	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	312	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-67.87	-1.02	553.90	-19.94	4.19	594.15	0.00	0.00	0.00	0.00	0.00	0.00	65535		
